antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Native-country_Un***********', 'Income_<=50K', 'Marital-status_Never-married', 'Sex_Female'})","frozenset({'Race_White', 'Workclass_Private'})",0.12378172721113254,0.5960806796268306,0.07942877990305937,0.6416842105263159,1.0765056349889326,1.0,0.005644883821664531,1.1272718988087866,0.08110820885968854,0.12402343750000001,0.11290257385399002,0.38746796868888145
"frozenset({'Income_<=50K', 'Workclass_Private', 'Marital-status_Never-married', 'Sex_Female'})","frozenset({'Race_White', 'Native-country_Un***********'})",0.10564444676082764,0.7825611090842758,0.07942877990305937,0.7518500246669957,0.9607556725464966,1.0,-0.0032444555226886357,0.876239824823406,-0.04367753144424833,0.09820853202732313,-0.14124007112041065,0.4266742630827486
"frozenset({'Native-country_Un***********', 'Workclass_Private', 'Marital-status_Never-married', 'Sex_Female'})","frozenset({'Race_White', 'Income_<=50K'})",0.09850419554906968,0.6348569343826549,0.07942877990305937,0.8063492063492064,1.2701274297859144,1.0,0.016892708292947436,1.8855748470403888,0.23591615495655127,0.12146329799952182,0.4696577536714563,0.4657310435325377
"frozenset({'Race_White', 'Marital-status_Never-married', 'Sex_Female'})","frozenset({'Native-country_Un***********', 'Income_<=50K', 'Workclass_Private'})",0.11393130765622557,0.4762078490644707,0.07942877990305937,0.6971637694419031,1.4639905050105937,1.0,0.025173796942985723,1.7296218156269894,0.3576872350105699,0.1555260740891928,0.42183892977928306,0.43197906103702904
"frozenset({'Native-country_Un***********', 'Marital-status_Never-married', 'Sex_Female'})","frozenset({'Race_White', 'Income_<=50K', 'Workclass_Private'})",0.12842028456767604,0.456767603064575,0.07942877990305937,0.6185064935064934,1.3540944877805898,1.0,0.020770554336211354,1.4239623681371139,0.3000288944627003,0.15704863973619126,0.2977342503030883,0.39619984647939915
"frozenset({'Workclass_Private', 'Marital-status_Never-married', 'Sex_Female'})","frozenset({'Race_White', 'Income_<=50K', 'Native-country_Un***********'})",0.108875801323813,0.5767967894928858,0.07942877990305937,0.7295356629966492,1.264805346156746,1.0,0.016629567246018745,1.5647283305298438,0.23494424913168468,0.13101788170563963,0.3609114243739788,0.4336211792890538
"frozenset({'Race_White', 'Sex_Male', 'Income_<=50K', 'Marital-status_Never-married', 'Native-country_Un***********'})",frozenset({'Workclass_Private'}),0.13144316464272685,0.6967217386772294,0.10090165216031688,0.7676447264076129,1.1017952846785508,1.0,0.009322341953198907,1.3052351110171112,0.10637229012157408,0.1387415794754192,0.23385450516976608,0.4562340927070979
"frozenset({'Race_White', 'Sex_Male', 'Income_<=50K', 'Marital-status_Never-married', 'Workclass_Private'})",frozenset({'Native-country_Un***********'}),0.1129410538385365,0.8909678428102361,0.10090165216031688,0.8934010152284264,1.0027309318039086,1.0,0.00027480505708127323,1.0228254745896899,0.0030702515756863657,0.11173958213090153,0.022316099038153573,0.5033252516914287
"frozenset({'Race_White', 'Sex_Male', 'Marital-status_Never-married', 'Native-country_Un***********', 'Workclass_Private'})",frozenset({'Income_<=50K'}),0.10616563298066399,0.7574399332881638,0.10090165216031688,0.9504172803141875,1.2547757763289284,1.0,0.020487562197947062,4.892028276158513,0.2271616208466858,0.13229465627989614,0.795585809494696,0.5418156724284762
"frozenset({'Sex_Male', 'Income_<=50K', 'Marital-status_Never-married', 'Native-country_Un***********', 'Workclass_Private'})",frozenset({'Race_White'}),0.11664147599937458,0.8543284515557409,0.10090165216031688,0.8650580875781948,1.0125591463130077,1.0,0.0012515205825950754,1.0795129980736817,0.01404115116374877,0.11596980951239966,0.0736563600582552,0.49158224047040533
"frozenset({'Race_White', 'Sex_Male', 'Income_<=50K', 'Marital-status_Never-married'})","frozenset({'Native-country_Un***********', 'Workclass_Private'})",0.1451503622244228,0.6157294001146609,0.10090165216031688,0.6951526032315978,1.1289904349250608,1.0,0.011528306701447291,1.2605342999772309,0.13365263105386258,0.15288636184158572,0.2066856094133551,0.4295129869044395
"frozenset({'Race_White', 'Sex_Male', 'Native-country_Un***********', 'Marital-status_Never-married'})","frozenset({'Income_<=50K', 'Workclass_Private'})",0.13936519518423932,0.5435972272893105,0.10090165216031688,0.7240089753178759,1.3318849673465085,1.0,0.025143118477530826,1.6536870111495718,0.2895355925434157,0.17335243553008597,0.3952906485581917,0.4548136918775381
"frozenset({'Race_White', 'Sex_Male', 'Workclass_Private', 'Marital-status_Never-married'})","frozenset({'Native-country_Un***********', 'Income_<=50K'})",0.11872622087871997,0.6706103090634283,0.10090165216031688,0.8498683055311677,1.2673057572259667,1.0,0.021282624482905632,2.194005017407924,0.23934042411762735,0.14656673480202892,0.5442125282003978,0.5001653643922256
"frozenset({'Native-country_Un***********', 'Sex_Male', 'Income_<=50K', 'Marital-status_Never-married'})","frozenset({'Race_White', 'Workclass_Private'})",0.15239485068014802,0.5960806796268306,0.10090165216031688,0.6621067031463748,1.110766924304406,1.0,0.010062025995264873,1.1954049521975172,0.11765044417104585,0.1558148893360161,0.16346339526057974,0.415690931358096
"frozenset({'Sex_Male', 'Income_<=50K', 'Workclass_Private', 'Marital-status_Never-married'})","frozenset({'Race_White', 'Native-country_Un***********'})",0.13389273987595768,0.7825611090842758,0.10090165216031688,0.753600622810432,0.9629926839736104,1.0,-0.003877598855344999,0.8824652618680813,-0.04248527029101914,0.12372188139059306,-0.1331890820077276,0.4412691758740805
"frozenset({'Native-country_Un***********', 'Sex_Male', 'Workclass_Private', 'Marital-status_Never-married'})","frozenset({'Race_White', 'Income_<=50K'})",0.1223745244175744,0.6348569343826549,0.10090165216031688,0.8245315161839863,1.2987674411807033,1.0,0.023211336742040248,2.0809609661881705,0.2621154698434714,0.15373620265226712,0.5194527834744713,0.49173378206375246
"frozenset({'Race_White', 'Sex_Male', 'Marital-status_Never-married'})","frozenset({'Native-country_Un***********', 'Income_<=50K', 'Workclass_Private'})",0.15369781622973888,0.4762078490644707,0.10090165216031688,0.6564937266870126,1.378586531021529,1.0,0.027709545687646622,1.524840131400667,0.324493249433275,0.1907389162561576,0.3441935456660408,0.43418973299437635
"frozenset({'Native-country_Un***********', 'Sex_Male', 'Marital-status_Never-married'})","frozenset({'Race_White', 'Income_<=50K', 'Workclass_Private'})",0.1612028977953823,0.456767603064575,0.10090165216031688,0.6259295182670546,1.3703456945447257,1.0,0.027269390927256443,1.4522193636311749,0.32219607019504204,0.19514161878842856,0.3113987975621199,0.4234166076045451
"frozenset({'Sex_Male', 'Workclass_Private', 'Marital-status_Never-married'})","frozenset({'Race_White', 'Income_<=50K', 'Native-country_Un***********'})",0.14056392348986294,0.5767967894928858,0.10090165216031688,0.717834631071561,1.2445191168672667,1.0,0.0198248323728403,1.4998410758708107,0.22861128582812518,0.16367940480216436,0.3332626929027143,0.4463845604982816
"frozenset({'Race_White', 'Sex_Male', 'Occupation_Craft-repair', 'Relationship_Husband', 'Native-country_Un***********'})",frozenset({'Workclass_Private'}),0.06801480168864335,0.6967217386772294,0.05164955438578204,0.7593869731800766,1.0899429873134447,1.0,0.004262163497483484,1.2604399077268014,0.08854305684388436,0.0724309311504166,0.20662619941676058,0.41675961465706407
"frozenset({'Race_White', 'Sex_Male', 'Occupation_Craft-repair', 'Relationship_Husband', 'Workclass_Private'})",frozenset({'Native-country_Un***********'}),0.055766925522489186,0.8909678428102361,0.05164955438578204,0.9261682242990654,1.0395080268865848,1.0,0.001963017052850749,1.4767646606714857,0.040251149231976625,0.057703505298707346,0.3228440342381301,0.49206919550723965
"frozenset({'Race_White', 'Sex_Male', 'Occupation_Craft-repair', 'Native-country_Un***********', 'Workclass_Private'})",frozenset({'Relationship_Husband'}),0.07880335643925575,0.4065252514723511,0.05164955438578204,0.6554232804232804,1.6122572412155742,1.0,0.019614000092448278,1.7223297884334068,0.4122372640896783,0.11909626246845331,0.41939110226411525,0.3912372812372812
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Relationship_Husband', 'Native-country_Un***********', 'Workclass_Private'})",frozenset({'Sex_Male'}),0.05164955438578204,0.6731641215406264,0.05164955438578204,1.0,1.485521833384949,1.0,0.01688092747971226,inf,0.34463618377665417,0.07672654072468256,1.0,0.5383632703623413
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Relationship_Husband', 'Native-country_Un***********', 'Workclass_Private'})",frozenset({'Race_White'}),0.05462031583884922,0.8543284515557409,0.05164955438578204,0.9456106870229007,1.1068467698821618,1.0,0.004985864531692474,2.6783119784137455,0.10210984810702457,0.060246823515107295,0.6266305015772438,0.5030335035895372
"frozenset({'Race_White', 'Sex_Male', 'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Native-country_Un***********', 'Workclass_Private'})",0.073487256996925,0.6157294001146609,0.05164955438578204,0.7028368794326241,1.1414703915417097,1.0,0.006401289718993487,1.2931301809983962,0.13376716033546449,0.08101038175427122,0.22668265369235843,0.39336020372511515
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Native-country_Un***********', 'Relationship_Husband'})","frozenset({'Sex_Male', 'Workclass_Private'})",0.06801480168864335,0.461614634909053,0.05164955438578204,0.7593869731800766,1.6450669362545027,1.0,0.020252926535867292,2.2375570109671523,0.42073844107085673,0.10805800894122779,0.5530840130112421,0.43563793730698536
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Native-country_Un***********', 'Sex_Male'})",0.055766925522489186,0.5974878824203887,0.05164955438578204,0.9261682242990654,1.550103778753155,1.0,0.018329492146254442,5.451746402660557,0.375841423615654,0.085852897860175,0.8165725391203118,0.5063063731404608
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Native-country_Un***********', 'Workclass_Private'})","frozenset({'Sex_Male', 'Relationship_Husband'})",0.08281649033199562,0.40647313285036746,0.05164955438578204,0.6236626809314034,1.5343269469202252,1.0,0.01798687610886361,1.5771140332788731,0.37969329374072297,0.11801833988329165,0.36593044072978903,0.3753651268485713
"frozenset({'Native-country_Un***********', 'Sex_Male', 'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Race_White', 'Workclass_Private'})",0.07176734247146506,0.5960806796268306,0.05164955438578204,0.7196804647785039,1.2073541206352325,1.0,0.008870428110379636,1.4409246221602434,0.1850210570032028,0.08381967351771968,0.3060011713167941,0.4031645307192336
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Race_White', 'Native-country_Un***********'})",0.060301245635065406,0.7825611090842758,0.05164955438578204,0.8565254969749352,1.0945157982323064,1.0,0.004460144722441911,1.5155228722258611,0.09189538906173315,0.06527896712996509,0.3401617235038547,0.4612630814878006
"frozenset({'Native-country_Un***********', 'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Race_White', 'Relationship_Husband'})",0.08552665867514463,0.3663417939229687,0.05164955438578204,0.6039000609384522,1.648460729723443,1.0,0.020317564818492125,1.599743255649859,0.4301639639923566,0.12905326214350826,0.3748996931424644,0.37244369955444445
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Race_White', 'Sex_Male'})",0.05462031583884922,0.5907645801845,0.05164955438578204,0.9456106870229007,1.600655690508019,1.0,0.019381806429699486,7.524188069590243,0.3969368397389171,0.08699087078651685,0.8670952944356083,0.51651950319385
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Native-country_Un***********', 'Sex_Male', 'Workclass_Private'})",0.073487256996925,0.4050659300568093,0.05164955438578204,0.7028368794326241,1.735117242109336,1.0,0.021882370282998845,2.0020454382336483,0.4572738717762898,0.12098644854108168,0.5005108371155286,0.4151729430616543
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Race_White', 'Native-country_Un***********', 'Workclass_Private'})",0.07901183092719029,0.5419815500078178,0.05164955438578204,0.6536939313984168,1.2061184211694802,1.0,0.008826599790907809,1.3225828003583773,0.18555506148055026,0.09071768582936651,0.24390367111304317,0.3744957780850147
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Race_White', 'Sex_Male', 'Workclass_Private'})",0.07176734247146506,0.40485745556887476,0.05164955438578204,0.7196804647785039,1.7776144538755347,1.0,0.022594010719844654,2.123086227154557,0.47127012285187686,0.12153544272749571,0.5289875713902403,0.42362756503600785
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Race_White', 'Sex_Male', 'Native-country_Un***********'})",0.060301245635065406,0.5406785844582269,0.05164955438578204,0.8565254969749352,1.584167602704654,1.0,0.019045962254747043,3.201414926396575,0.39241688787551643,0.09402277039848196,0.6876381153362171,0.4760263883563706
"frozenset({'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Race_White', 'Sex_Male', 'Native-country_Un***********', 'Workclass_Private'})",0.07901183092719029,0.36670662427685413,0.05164955438578204,0.6536939313984168,1.7826073709126524,1.0,0.022675392588538547,1.8287100144691215,0.47668796201636127,0.13106731913768022,0.4531664440573964,0.39727050179926526
"frozenset({'Race_White', 'Sex_Male', 'Income_<=50K', 'Occupation_Craft-repair', 'Native-country_Un***********'})",frozenset({'Workclass_Private'}),0.07718767915776308,0.6967217386772294,0.05931099181737635,0.7683997299122214,1.1028789361030664,1.0,0.005532657790119515,1.3094901020962773,0.10108465610041123,0.08299905185617387,0.2363439796916637,0.426764197691
"frozenset({'Race_White', 'Sex_Male', 'Income_<=50K', 'Occupation_Craft-repair', 'Workclass_Private'})",frozenset({'Native-country_Un***********'}),0.06561734507739615,0.8909678428102361,0.05931099181737635,0.9038919777601271,1.0145057254918723,1.0,0.000848047422833835,1.1344750900984524,0.0153024223431512,0.06610130111524164,0.1185350751833452,0.4852305750163607
"frozenset({'Race_White', 'Sex_Male', 'Occupation_Craft-repair', 'Native-country_Un***********', 'Workclass_Private'})",frozenset({'Income_<=50K'}),0.07880335643925575,0.7574399332881638,0.05931099181737635,0.7526455026455026,0.9936702166971209,1.0,-0.00037781722685692465,0.9806171680970486,-0.00686754316840175,0.07633997450862011,-0.019765952028522098,0.41547502545747916
"frozenset({'Race_White', 'Income_<=50K', 'Occupation_Craft-repair', 'Native-country_Un***********', 'Workclass_Private'})",frozenset({'Sex_Male'}),0.06295929535623078,0.6731641215406264,0.05931099181737635,0.9420529801324503,1.3994402701921125,1.0,0.016929053066082417,5.640253445413188,0.30460639932293604,0.08763283536115817,0.8227030026792097,0.5150803767184394
"frozenset({'Sex_Male', 'Income_<=50K', 'Occupation_Craft-repair', 'Native-country_Un***********', 'Workclass_Private'})",frozenset({'Race_White'}),0.0644707353937562,0.8543284515557409,0.05931099181737635,0.9199676637025059,1.0768313545302575,1.0,0.004231808277768721,1.8201586406621033,0.076266430379251,0.06900733733551632,0.45059733934167484,0.4946958865120631
"frozenset({'Race_White', 'Sex_Male', 'Income_<=50K', 'Occupation_Craft-repair'})","frozenset({'Native-country_Un***********', 'Workclass_Private'})",0.08500547245530828,0.6157294001146609,0.05931099181737635,0.69773145309626,1.1331787193632927,1.0,0.006970623256006052,1.2712887391744179,0.1284452143299615,0.09246770130819858,0.21339663509533977,0.3970289227560189
"frozenset({'Race_White', 'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Native-country_Un***********', 'Income_<=50K'})",0.08615208213894825,0.6706103090634283,0.05931099181737635,0.6884452510586812,1.0265950907020218,1.0,0.0015365173877184002,1.057244969161462,0.02834838785724469,0.08503960544014348,0.054145416465651235,0.3884442778181414
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Income_<=50K', 'Native-country_Un***********'})","frozenset({'Sex_Male', 'Workclass_Private'})",0.08156564340438839,0.461614634909053,0.05931099181737635,0.7271565495207667,1.5752458750880602,1.0,0.021659097116137595,1.9732391015628377,0.39760976403716475,0.12257647565704438,0.4932190431418152,0.42782124642121655
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Income_<=50K', 'Workclass_Private'})","frozenset({'Native-country_Un***********', 'Sex_Male'})",0.06968259759211966,0.5974878824203887,0.05931099181737635,0.8511593118922962,1.4245633040193204,1.0,0.017676484140508694,2.7043150814268357,0.3203535614597334,0.09757352310726228,0.630220603039944,0.47521329167538745
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Native-country_Un***********', 'Workclass_Private'})","frozenset({'Sex_Male', 'Income_<=50K'})",0.08281649033199562,0.4668786157294001,0.05931099181737635,0.7161736941472624,1.533961226792088,1.0,0.02064574345160699,1.8783367618757942,0.3795238754363964,0.120948028483367,0.46761410397922804,0.4216054896277728
"frozenset({'Native-country_Un***********', 'Sex_Male', 'Income_<=50K', 'Occupation_Craft-repair'})","frozenset({'Race_White', 'Workclass_Private'})",0.08359826966175014,0.5960806796268306,0.05931099181737635,0.7094763092269326,1.1902353716129366,1.0,0.009479678421773267,1.3903145705548574,0.174410456177365,0.0956061497101571,0.2807383155015686,0.40448896339199214
"frozenset({'Sex_Male', 'Income_<=50K', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Race_White', 'Native-country_Un***********'})",0.07275759628915411,0.7825611090842758,0.05931099181737635,0.8151862464183381,1.041690210458119,1.0,0.0023737265710299174,1.1765298128618258,0.04316206561264617,0.07451057421593661,0.15004278763869952,0.445488561104607
"frozenset({'Native-country_Un***********', 'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Race_White', 'Income_<=50K'})",0.08552665867514463,0.6348569343826549,0.05931099181737635,0.6934795856185253,1.0923399400100686,1.0,0.005013799482882331,1.1912520291810405,0.09244016781797965,0.08971933144118574,0.16054707525872758,0.3934518854124972
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Income_<=50K', 'Workclass_Private'})","frozenset({'Race_White', 'Sex_Male'})",0.06884869964038151,0.5907645801845,0.05931099181737635,0.8614685844057531,1.4582265310095444,1.0,0.01863761867807763,2.9540983036954933,0.33746985221165093,0.09880187532557734,0.6614872298768703,0.48093279242343234
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Income_<=50K'})","frozenset({'Native-country_Un***********', 'Sex_Male', 'Workclass_Private'})",0.08985250429978632,0.4050659300568093,0.05931099181737635,0.6600928074245939,1.6295935018085026,1.0,0.022914803595249944,1.7502838508226286,0.4244916719225694,0.13615697535295526,0.4286640995230559,0.4032579322763731
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Native-country_Un***********', 'Sex_Male', 'Income_<=50K'})",0.0905821650075572,0.4097044874133528,0.05931099181737635,0.6547756041426928,1.5981655663001966,1.0,0.022199072334163385,1.7098893347926545,0.4115628563926345,0.13449946814797306,0.4151668300093454,0.3997704505893466
"frozenset({'Sex_Male', 'Income_<=50K', 'Occupation_Craft-repair'})","frozenset({'Race_White', 'Native-country_Un***********', 'Workclass_Private'})",0.09370928232657529,0.5419815500078178,0.05931099181737635,0.6329254727474972,1.1677989273589988,1.0,0.00852228973189887,1.24775329255446,0.15854537457320303,0.10290261325617144,0.19855951816183767,0.3711795360660267
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Race_White', 'Income_<=50K', 'Native-country_Un***********'})",0.09548131547401886,0.5767967894928858,0.05931099181737635,0.62117903930131,1.0769460763598298,1.0,0.0042376755954048675,1.117158907275264,0.07899052100785874,0.09676047955105858,0.10487219545249202,0.36200363368336486
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Income_<=50K'})","frozenset({'Race_White', 'Sex_Male', 'Workclass_Private'})",0.08891436910408089,0.40485745556887476,0.05931099181737635,0.6670574443141852,1.6476353223553388,1.0,0.023313346578386386,1.787523205632922,0.4314298959181291,0.13651631477927062,0.4405667032188696,0.4067779497575046
"frozenset({'Occupation_Craft-repair', 'Income_<=50K', 'Workclass_Private'})","frozenset({'Race_White', 'Sex_Male', 'Native-country_Un***********'})",0.07781310262156668,0.5406785844582269,0.05931099181737635,0.7622237106496986,1.4097538400073035,1.0,0.017239113639644928,1.9317376715601895,0.31518155847215595,0.10606766707055643,0.4823313668711866,0.4359605154366673
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Race_White', 'Sex_Male', 'Income_<=50K'})",0.09037369051962266,0.4031375410434148,0.05931099181737635,0.6562860438292965,1.6279457431095943,1.0,0.0228779644462771,1.7365092346153,0.4240520637047105,0.1365982475093026,0.4241320575404044,0.40170475429991004
"frozenset({'Race_White', 'Sex_Male', 'Income_<=50K', 'Relationship_Husband', 'Native-country_Un***********'})",frozenset({'Workclass_Private'}),0.18017407619742534,0.6967217386772294,0.11690206910929275,0.6488284639861152,0.9312591067101729,1.0,-0.008629126523541045,0.8636185744586639,-0.08260029316839636,0.15381977780825676,-0.15791858764365174,0.40830860661903
"frozenset({'Race_White', 'Sex_Male', 'Income_<=50K', 'Relationship_Husband', 'Workclass_Private'})",frozenset({'Native-country_Un***********'}),0.13097409704487414,0.8909678428102361,0.11690206910929275,0.892558694787107,1.0017855324293783,1.0,0.0002083604012027146,1.0148067074736171,0.0020509745217230442,0.12916786639792688,0.014590667724771692,0.5118833251648317
"frozenset({'Race_White', 'Income_<=50K', 'Relationship_Husband', 'Native-country_Un***********', 'Workclass_Private'})",frozenset({'Sex_Male'}),0.11695418773127639,0.6731641215406264,0.11690206910929275,0.999554367201426,1.4848598361329948,1.0,0.038172706064670575,733.4197112627704,0.3697834882051485,0.17364713168692422,0.9986365242375634,0.5866074716155782
"frozenset({'Sex_Male', 'Income_<=50K', 'Relationship_Husband', 'Native-country_Un***********', 'Workclass_Private'})",frozenset({'Race_White'}),0.1274821493719706,0.8543284515557409,0.11690206910929275,0.9170073589533932,1.073366288203926,1.0,0.007990441835339437,1.7552345196781163,0.0783383239596695,0.135161193130461,0.43027556216055673,0.526921200218522
"frozenset({'Race_White', 'Income_<=50K', 'Native-country_Un***********', 'Relationship_Husband'})","frozenset({'Sex_Male', 'Workclass_Private'})",0.18022619481940896,0.461614634909053,0.11690206910929275,0.6486408328513592,1.4051565609031307,1.0,0.03370701998668342,1.5322934917567856,0.35172571701586164,0.2226965845909452,0.3473835101567308,0.4509434264742288
"frozenset({'Race_White', 'Income_<=50K', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Native-country_Un***********', 'Sex_Male'})",0.13102621566685776,0.5974878824203887,0.11690206910929275,0.8922036595067622,1.49325816599409,1.0,0.038615492968944745,3.734005400720085,0.38013049468308613,0.19113762249680447,0.7321910675846492,0.5439298130053002
"frozenset({'Sex_Male', 'Income_<=50K', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Race_White', 'Native-country_Un***********'})",0.1477041747016209,0.7825611090842758,0.11690206910929275,0.7914608327452364,1.0113725606315584,1.0,0.0013145263384146816,1.0426765090611883,0.013193400102001781,0.14372677175445342,0.04092976938706875,0.4704223910645929
"frozenset({'Native-country_Un***********', 'Income_<=50K', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Race_White', 'Sex_Male'})",0.12753426799395423,0.5907645801845,0.11690206910929275,0.9166326113608501,1.5516038742109068,1.0,0.041559340818706866,4.908818981806515,0.40747228467591456,0.19438426206777015,0.7962850119944765,0.5572576378374607
"frozenset({'Income_<=50K', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Race_White', 'Sex_Male', 'Native-country_Un***********'})",0.14775629332360452,0.5406785844582269,0.11690206910929275,0.7911816578483246,1.4633123644819552,1.0,0.037013405590291704,2.1996219815218367,0.3715121702831947,0.20454130950209742,0.545376429040713,0.5036976343993889
"frozenset({'Race_White', 'Sex_Male', 'Relationship_Husband', 'Native-country_Un***********', 'Income_>50K'})",frozenset({'Workclass_Private'}),0.15745035701256058,0.6967217386772294,0.10079741491634961,0.6401853690830851,0.9188537310440719,1.0,-0.0089016715767921,0.8428736223147102,-0.09487172672755355,0.13379453476305775,-0.18641748125156338,0.39242960853914877
"frozenset({'Race_White', 'Sex_Male', 'Relationship_Husband', 'Income_>50K', 'Workclass_Private'})",frozenset({'Native-country_Un***********'}),0.10684317506645125,0.8909678428102361,0.10079741491634961,0.9434146341463414,1.0588649655083857,1.0,0.005603581708397143,1.926861398612205,0.06224272438205424,0.11236999593283366,0.48102131231637313,0.5282735645139429
"frozenset({'Race_White', 'Sex_Male', 'Native-country_Un***********', 'Income_>50K', 'Workclass_Private'})",frozenset({'Relationship_Husband'}),0.11309740970448741,0.4065252514723511,0.10079741491634961,0.8912442396313364,2.1923465674110836,1.0,0.05482046199536134,5.456950018241516,0.6132215008059037,0.24066699850671974,0.8167474511114825,0.5695964787900272
"frozenset({'Race_White', 'Relationship_Husband', 'Native-country_Un***********', 'Income_>50K', 'Workclass_Private'})",frozenset({'Sex_Male'}),0.10079741491634961,0.6731641215406264,0.10079741491634961,1.0,1.485521833384949,1.0,0.03294421165061909,inf,0.3634730191850693,0.1497367606069991,1.0,0.5748683803034995
"frozenset({'Sex_Male', 'Relationship_Husband', 'Native-country_Un***********', 'Income_>50K', 'Workclass_Private'})",frozenset({'Race_White'}),0.10626987022463126,0.8543284515557409,0.10079741491634961,0.948504168710152,1.1102336191460276,1.0,0.01000804124031085,2.8288027359794663,0.11109468779497135,0.11723343638237255,0.6464935545766317,0.5332442756679115
"frozenset({'Race_White', 'Sex_Male', 'Income_>50K', 'Relationship_Husband'})","frozenset({'Native-country_Un***********', 'Workclass_Private'})",0.16735289518945118,0.6157294001146609,0.10079741491634961,0.60230457801308,0.9781968798321455,1.0,-0.002246682846102896,0.9662434582864712,-0.026071058872776595,0.14773508517301964,-0.034935855372715714,0.3830043289591386
"frozenset({'Race_White', 'Sex_Male', 'Income_>50K', 'Workclass_Private'})","frozenset({'Native-country_Un***********', 'Relationship_Husband'})",0.12002918642831084,0.3629019648720488,0.10079741491634961,0.8397742075553625,2.3140525233900244,1.0,0.05723858731952215,3.976251422492332,0.6453142337262326,0.2637752318603382,0.7485068488518276,0.5587640246451234
"frozenset({'Race_White', 'Income_>50K', 'Native-country_Un***********', 'Relationship_Husband'})","frozenset({'Sex_Male', 'Workclass_Private'})",0.15745035701256058,0.461614634909053,0.10079741491634961,0.6401853690830851,1.3868394125095578,1.0,0.028116025847696402,1.496285361490111,0.33106177621243715,0.1944891391794047,0.3316782842785241,0.42927186485090235
"frozenset({'Race_White', 'Income_>50K', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Native-country_Un***********', 'Sex_Male'})",0.10684317506645125,0.5974878824203887,0.10079741491634961,0.9434146341463414,1.578968648409443,1.0,0.036959912494824776,7.1133606986051925,0.4105384317235655,0.16701208981001728,0.8594194724026742,0.5560583289363947
"frozenset({'Race_White', 'Income_>50K', 'Native-country_Un***********', 'Workclass_Private'})","frozenset({'Sex_Male', 'Relationship_Husband'})",0.13102621566685776,0.40647313285036746,0.10079741491634961,0.7692919649960223,1.892602248029065,1.0,0.047538778548714036,2.5726319724382347,0.5427401496428255,0.23081513307077214,0.6112930218105619,0.5086362376589292
"frozenset({'Native-country_Un***********', 'Sex_Male', 'Income_>50K', 'Relationship_Husband'})","frozenset({'Race_White', 'Workclass_Private'})",0.1670401834575494,0.5960806796268306,0.10079741491634961,0.6034321372854914,1.0123329910025989,1.0,0.0012279888359830876,1.0185377040094474,0.014625845234109548,0.15218759836323578,0.01820031201248047,0.3862662129113476
"frozenset({'Sex_Male', 'Income_>50K', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Race_White', 'Native-country_Un***********'})",0.11648512013342367,0.7825611090842758,0.10079741491634961,0.865324384787472,1.1057595052225924,1.0,0.00964069011292247,1.614537944174895,0.10825422642336309,0.12627317837555496,0.38062774950077305,0.4970644567960004
