Age,Workclass,fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
22-26,Private,164018,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4064,0,50,Un***********,<=50K
67-71,Local-gov,256821,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,20,Un***********,<=50K
22-26,Private,354784,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,Un***********,<=50K
17-21,Private,414721,11th,7,Never-married,Other-service,Own-child,Black,Male,0,1602,23,Un***********,<=50K
22-26,Private,124259,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,Un***********,<=50K
22-26,Private,212304,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Un***********,<=50K
42-46,Local-gov,160187,Masters,14,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,35,Un***********,<=50K
17-21,Private,226956,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,***********,<=50K
17-21,Private,311974,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,25,***********,<=50K
22-26,Private,235894,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Un***********,<=50K
32-36,Self-emp-not-inc,152493,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,Un***********,<=50K
47-51,Private,236805,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,60,Un***********,<=50K
17-21,Private,244312,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,30,***********,<=50K
52-56,Private,111939,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,Un***********,<=50K
42-46,Private,332355,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,<=50K
17-21,Private,131180,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,16,Un***********,<=50K
57-61,Private,220789,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,Un***********,<=50K
22-26,Local-gov,387108,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,Un***********,<=50K
22-26,Private,70261,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,<=50K
17-21,Private,212582,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,16,Un***********,<=50K
27-31,Private,232666,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,Private,287244,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,Un***********,<=50K
32-36,Self-emp-not-inc,31740,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Un***********,<=50K
27-31,Private,392487,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,Un***********,<=50K
67-71,?,146645,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,20051,0,50,Un***********,>50K
52-56,Private,240914,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Local-gov,118500,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Un***********,<=50K
57-61,Self-emp-not-inc,119344,10th,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,36,Un***********,<=50K
42-46,Self-emp-not-inc,99185,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
17-21,Private,218215,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Un***********,<=50K
52-56,Private,204322,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,5013,0,40,Un***********,<=50K
52-56,Private,76281,Bachelors,13,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,40,Un***********,<=50K
27-31,Private,228873,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,169104,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Un***********,>50K
47-51,State-gov,54709,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,46,Un***********,<=50K
57-61,Self-emp-inc,130454,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
57-61,Self-emp-not-inc,50990,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,Un***********,<=50K
47-51,State-gov,175109,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,>50K
17-21,?,96862,Some-college,10,Never-married,?,Own-child,White,Female,0,0,8,Un***********,<=50K
27-31,Private,261725,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,***********,<=50K
27-31,Private,190367,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,Un***********,<=50K
52-56,Private,208302,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,Un***********,<=50K
57-61,Private,171015,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,34,Un***********,<=50K
42-46,Private,56483,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,Un***********,<=50K
32-36,Private,157289,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,Self-emp-inc,175339,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,60,Un***********,<=50K
27-31,Private,183155,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Un***********,<=50K
42-46,Private,191814,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Un***********,>50K
32-36,Private,190385,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Un***********,>50K
22-26,Private,230229,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,***********,<=50K
42-46,Private,181015,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,50,Un***********,<=50K
37-41,Private,149909,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,Un***********,>50K
52-56,Private,35551,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
22-26,Private,159603,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Female,0,0,32,Un***********,<=50K
52-56,Federal-gov,170354,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,>50K
52-56,Private,95704,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,Private,93225,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,131298,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,60,Un***********,<=50K
37-41,Self-emp-not-inc,548664,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,Un***********,<=50K
57-61,Private,117477,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,36,Un***********,<=50K
27-31,Private,246974,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Un***********,<=50K
27-31,Private,31757,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,38,Un***********,<=50K
22-26,Private,125089,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Un***********,<=50K
47-51,Private,462966,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,8,***********,<=50K
32-36,Private,212064,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,7443,0,35,Un***********,<=50K
57-61,?,386261,Bachelors,13,Married-spouse-absent,?,Unmarried,Black,Female,0,0,15,Un***********,<=50K
27-31,?,159159,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,30,Un***********,<=50K
22-26,Private,154210,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,14,***********,<=50K
32-36,Local-gov,102938,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Un***********,<=50K
57-61,Private,437727,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,Un***********,>50K
67-71,State-gov,208869,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,11,Un***********,<=50K
22-26,Private,190903,11th,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,Un***********,<=50K
47-51,Federal-gov,119199,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
17-21,Local-gov,212780,12th,8,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,20,Un***********,<=50K
17-21,Private,152044,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,3,Un***********,<=50K
67-71,Private,128472,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Un***********,>50K
22-26,Private,445758,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,***********,<=50K
47-51,Private,47496,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,42,Un***********,<=50K
37-41,Private,273425,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
27-31,Local-gov,197932,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,Un***********,<=50K
47-51,Self-emp-not-inc,219420,Doctorate,16,Divorced,Sales,Not-in-family,White,Male,0,0,64,Un***********,<=50K
42-46,Private,126003,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Un***********,>50K
62-66,Private,92115,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,<=50K
22-26,Private,231357,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Private,108438,10th,6,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,Un***********,<=50K
37-41,Private,204662,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Un***********,>50K
37-41,Private,49797,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Local-gov,183096,9th,5,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,***********,>50K
37-41,Private,104196,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,Un***********,<=50K
67-71,?,183374,HS-grad,9,Widowed,?,Not-in-family,White,Female,2329,0,15,Un***********,<=50K
22-26,Private,208946,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,32,Un***********,<=50K
32-36,Private,268292,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,Un***********,<=50K
37-41,Private,147258,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,Un***********,<=50K
52-56,Self-emp-not-inc,403072,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Un***********,>50K
32-36,Self-emp-not-inc,199753,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,Un***********,<=50K
32-36,Private,359678,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,48,Un***********,<=50K
32-36,Private,65876,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,Private,241350,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,Un***********,<=50K
42-46,Local-gov,323790,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Un***********,>50K
57-61,Private,116878,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,***********,<=50K
47-51,Private,340755,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,>50K
47-51,Private,29887,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,44,Un***********,<=50K
57-61,Private,142158,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,35,Un***********,<=50K
37-41,?,281768,7th-8th,4,Divorced,?,Unmarried,Black,Female,0,0,30,Un***********,<=50K
27-31,Private,112754,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Un***********,<=50K
42-46,Private,297676,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,0,0,40,***********,<=50K
17-21,Private,247794,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,84,Un***********,<=50K
57-61,Private,183355,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,>50K
37-41,?,128700,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,Un***********,<=50K
32-36,Private,288103,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,Un***********,<=50K
32-36,Private,208405,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,>50K
22-26,Private,109199,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,***********,<=50K
72-76,Private,29778,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,37,Un***********,<=50K
47-51,Private,268234,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,Un***********,<=50K
37-41,Private,190297,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,Un***********,>50K
32-36,Private,245777,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,Un***********,<=50K
42-46,Self-emp-not-inc,219591,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Self-emp-not-inc,176657,Some-college,10,Separated,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,60,***********,<=50K
42-46,Private,101593,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Un***********,<=50K
32-36,?,200904,Assoc-acdm,12,Married-civ-spouse,?,Wife,Black,Female,0,0,21,***********,<=50K
22-26,Private,203518,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Un***********,<=50K
37-41,Private,275223,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,Un***********,>50K
32-36,Private,210150,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
32-36,State-gov,317647,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,Un***********,<=50K
22-26,Private,227489,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,***********,<=50K
22-26,Private,264055,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Un***********,<=50K
22-26,Private,49092,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
17-21,Private,116830,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Un***********,<=50K
42-46,State-gov,29696,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,State-gov,125499,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7688,0,60,***********,>50K
17-21,Private,184759,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,26,Un***********,<=50K
*,Self-emp-not-inc,155981,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,10566,0,50,*,<=50K
42-46,Self-emp-not-inc,214242,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,Un***********,>50K
62-66,Local-gov,116620,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,Un***********,<=50K
62-66,Private,163809,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,20,Un***********,<=50K
32-36,Self-emp-inc,191385,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,77,Un***********,<=50K
47-51,Self-emp-not-inc,246820,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,48,Un***********,>50K
32-36,Private,127686,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,37,Un***********,<=50K
37-41,Private,799281,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,Un***********,<=50K
52-56,Private,117674,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Un***********,>50K
32-36,Private,199739,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,60,Un***********,>50K
37-41,Self-emp-not-inc,134130,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,Un***********,<=50K
57-61,Private,109530,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,40,Un***********,>50K
22-26,Private,390348,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,Un***********,<=50K
72-76,Private,211075,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
32-36,Private,225750,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,Un***********,<=50K
42-46,Private,169953,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Un***********,<=50K
57-61,Private,156889,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
57-61,?,97969,1st-4th,2,Married-spouse-absent,?,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,Un***********,<=50K
42-46,Private,89028,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,10520,0,40,Un***********,>50K
17-21,Private,117767,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,Un***********,<=50K
32-36,Local-gov,142573,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Un***********,>50K
37-41,Private,342448,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,Un***********,<=50K
42-46,Federal-gov,195385,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,Un***********,<=50K
57-61,Private,317083,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Un***********,>50K
37-41,Federal-gov,32312,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,Un***********,<=50K
47-51,Private,313925,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,Un***********,>50K
27-31,Private,1184622,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,Un***********,<=50K
32-36,Private,212064,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Un***********,>50K
42-46,State-gov,150755,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5013,0,40,Un***********,<=50K
17-21,Private,99219,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,Un***********,<=50K
37-41,Private,152307,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,>50K
42-46,Self-emp-not-inc,224108,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,Un***********,<=50K
17-21,Private,196678,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Un***********,<=50K
27-31,Private,150324,11th,7,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,50,Un***********,<=50K
37-41,Local-gov,176716,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,Un***********,<=50K
22-26,Never-worked,188535,7th-8th,4,Divorced,?,Not-in-family,White,Male,0,0,35,Un***********,<=50K
27-31,Private,157887,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,Un***********,>50K
22-26,Private,64292,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,Un***********,<=50K
32-36,Private,271767,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,***********,<=50K
37-41,Private,96452,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Un***********,>50K
37-41,Private,225978,Some-college,10,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,40,Un***********,<=50K
27-31,Private,199903,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Un***********,<=50K
57-61,Private,104945,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,60,Un***********,<=50K
42-46,Private,181762,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,55,Un***********,>50K
37-41,Private,410913,HS-grad,9,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,0,0,40,***********,<=50K
32-36,Private,174503,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,Un***********,<=50K
*,Private,87285,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,24,*,<=50K
32-36,Private,129529,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Un***********,<=50K
42-46,Self-emp-not-inc,225456,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,Private,177669,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Un***********,<=50K
37-41,Private,220460,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,***********,<=50K
27-31,Private,58582,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,46,Un***********,<=50K
57-61,Self-emp-not-inc,321171,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,?,137390,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,State-gov,155594,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,Un***********,>50K
27-31,Private,318647,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
17-21,Private,400225,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,Un***********,<=50K
37-41,Self-emp-not-inc,152621,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,Un***********,<=50K
32-36,Private,953588,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Un***********,>50K
32-36,Private,80058,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,48,Un***********,<=50K
32-36,Private,229180,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,***********,<=50K
27-31,Private,31778,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Un***********,<=50K
17-21,Private,187088,Some-college,10,Never-married,Adm-clerical,Own-child,Other,Female,0,0,20,***********,<=50K
17-21,Private,548303,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,***********,>50K
17-21,?,395567,11th,7,Never-married,?,Own-child,White,Male,0,0,40,Un***********,<=50K
37-41,Self-emp-not-inc,164526,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,14084,0,45,Un***********,>50K
17-21,Private,247779,11th,7,Never-married,Sales,Own-child,White,Female,0,0,38,Un***********,<=50K
42-46,Private,219307,9th,5,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,40,Un***********,<=50K
37-41,Private,180342,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,<=50K
67-71,?,76371,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,35,Un***********,<=50K
27-31,Federal-gov,356689,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,***********,<=50K
27-31,Self-emp-not-inc,328518,Assoc-voc,11,Never-married,Prof-specialty,Other-relative,White,Male,0,0,30,Un***********,<=50K
17-21,Private,194897,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,Un***********,<=50K
32-36,Private,333701,Assoc-voc,11,Never-married,Other-service,Unmarried,Black,Male,0,0,40,Un***********,<=50K
37-41,Private,193882,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,Self-emp-inc,188738,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,***********,>50K
37-41,Private,34037,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Un***********,<=50K
37-41,Private,110713,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Un***********,>50K
17-21,Self-emp-inc,117372,11th,7,Never-married,Sales,Own-child,White,Male,0,0,15,Un***********,<=50K
32-36,Private,187625,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,65,Un***********,<=50K
22-26,Private,353696,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,***********,<=50K
47-51,Private,188330,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,>50K
42-46,Self-emp-not-inc,350387,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Un***********,<=50K
22-26,Private,262656,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Un***********,<=50K
42-46,Private,310255,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Un***********,>50K
52-56,Private,82285,Bachelors,13,Married-spouse-absent,Other-service,Other-relative,Black,Female,0,0,40,***********,<=50K
17-21,Private,120691,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,35,***********,<=50K
27-31,Private,127610,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Un***********,>50K
37-41,Private,635913,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,60,Un***********,>50K
17-21,Private,34019,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,Un***********,<=50K
27-31,Private,200246,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
32-36,Private,98283,Prof-school,15,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,1564,40,***********,>50K
77-81,Self-emp-inc,309272,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
22-26,Private,154713,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,40,Un***********,<=50K
27-31,Private,244566,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,272669,Some-college,10,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Un***********,<=50K
47-51,Self-emp-not-inc,107597,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,14084,0,30,Un***********,>50K
47-51,Private,142835,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,Private,313022,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,4386,0,40,Un***********,>50K
32-36,Self-emp-not-inc,120672,7th-8th,4,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,10,Un***********,<=50K
22-26,Private,225156,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
32-36,Private,101352,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,Un***********,>50K
52-56,Private,99184,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,Un***********,<=50K
